pmt_term,home_type,revolving_balance,total_inquires,total_account,grade,subgrade,debt_income_ratio,total_delinquency,application_type,loan_status
59,1,29314,0,16,7,18,22.19266601,0,0,0
60,1,250,0,24,5,21,17.9986015,0,0,0
36,1,2518,0,30,4,17,3.29,0,0,0
59,1,1177,0,15,6,20,15.10790154,0,0,0
59,0,525,0,17,7,27,19.87253226,2,0,0
60,1,1789,0,18,2,18,32.38604136,0,0,0
59,0,990,0,22,6,19,28.92480422,1,0,0
59,0,16891,0,21,6,8,16.89471517,0,0,0
58,1,3776,0,17,6,22,28.1579379,0,0,0
58,1,787,0,27,7,25,34.68687769,0,0,0
58,2,1827,0,26,6,12,31.47880551,0,0,0
58,1,3191,2,23,5,12,35.53900846,0,0,0
59,1,7396,0,16,6,23,22.99726568,0,0,0
59,1,5295,0,22,7,26,21.91347605,1,0,0
58,2,2464,0,19,5,31,28.21057009,1,0,0
59,2,11663,0,13,4,18,26.14972722,0,0,0
59,1,3836,1,31,5,16,23.42251966,0,0,0
36,1,19608,0,16,5,22,16.11,0,0,0
59,0,16043,0,18,5,17,9.470760654,0,0,0
59,1,43487,0,17,3,18,27.91972384,0,0,0
36,0,1807,0,10,4,19,36.21,0,0,0
59,1,5845,0,4,6,20,37.44640908,0,0,0
59,1,3284,0,25,5,23,14.71783872,0,0,0
58,1,2158,0,20,6,10,37.21345809,0,0,0
58,1,6517,2,24,4,26,24.34213712,0,0,0
59,1,10729,0,20,7,26,18.45486701,1,0,0
59,2,6186,1,33,4,29,38.41772208,0,0,0
60,0,2973,0,16,6,31,18.88796744,0,0,0
59,1,7814,0,5,6,28,22.619965,1,0,0
58,0,7561,0,14,4,21,12.71202599,0,0,0
58,1,3192,0,25,6,28,17.01469843,2,0,0
59,0,4683,0,11,7,7,24.96476626,0,0,0
59,1,853,0,5,6,35,16.45842576,0,0,0
58,1,190,0,5,3,19,15.0436764,0,0,0
58,1,21116,0,17,3,29,26.13252618,2,0,0
59,1,7793,0,43,7,19,30.7544773,1,0,0
58,1,17154,0,30,5,20,37.9526541,0,0,0
59,1,6590,0,9,5,12,29.53066574,0,0,0
59,2,4737,0,12,6,6,21.89075387,0,0,0
58,2,10970,0,19,7,26,12.77547954,0,0,0
59,1,11806,0,17,6,7,19.8971821,0,0,0
59,1,7554,0,16,6,29,12.56624444,0,0,0
58,2,9376,0,16,7,10,31.38709482,0,0,0
59,1,10853,0,25,6,17,37.67948231,0,0,0
59,1,8709,0,28,7,15,19.82073227,0,0,0
58,2,18510,0,9,4,25,25.54513817,0,0,0
58,1,784,0,9,4,12,22.72619978,0,0,0
59,0,18242,0,21,3,23,14.60482997,0,0,0
59,1,383,0,45,3,17,28.02151413,0,0,0
36,1,43946,0,29,7,35,27.77,0,0,0
59,1,5135,0,16,5,30,20.6221516,0,0,0
59,1,8720,0,20,6,14,25.98976243,0,0,0
59,1,12821,0,16,7,28,37.61658972,0,0,0
59,1,26264,1,8,5,21,16.07868684,0,0,0
58,1,6231,0,12,5,20,17.36939448,0,0,0
59,1,11362,0,12,4,8,29.86546207,0,0,0
59,1,6779,1,17,3,23,19.54661286,2,0,0
59,1,6190,0,22,7,13,27.31915014,0,0,0
59,1,2819,0,8,6,25,16.99331055,0,0,0
58,1,1154,0,32,5,27,14.52340392,0,0,0
59,2,5952,0,28,5,31,33.44713091,0,0,0
59,0,4791,1,30,7,12,30.13211051,0,0,0
59,0,7132,0,16,6,1,17.89198585,0,0,0
58,0,8032,0,22,4,10,26.73553925,1,0,0
58,0,25517,0,71,6,20,11.54775853,0,0,0
58,1,8744,0,21,6,26,32.09655796,0,0,0
58,1,28480,0,28,6,18,35.79501001,1,0,0
59,1,21375,0,30,7,28,20.93620917,0,0,0
59,1,8063,0,13,7,25,20.65619136,2,0,0
58,1,3855,0,26,5,23,19.62934454,3,0,0
59,1,5786,0,5,5,24,28.93241619,0,0,0
58,1,5813,0,19,6,13,24.91795598,0,0,0
59,0,15268,0,12,6,22,29.92313729,0,0,0
59,1,1829,0,21,4,26,22.83650045,0,0,0
59,2,1171,0,11,5,16,15.15467377,0,0,0
59,1,11572,0,15,2,11,20.249488,1,0,0
59,0,684,0,16,5,31,28.04134693,0,0,0
58,2,494,0,8,4,27,29.325147,0,0,0
58,2,6512,1,6,3,19,38.9992741,0,0,0
36,1,8625,1,27,6,28,16.16,0,0,0
59,1,644,0,20,5,24,29.73580481,0,0,0
59,1,5539,0,33,2,18,34.87980594,0,0,0
59,0,25246,0,6,6,21,37.79026918,2,0,0
59,1,4684,0,15,6,25,19.42929206,0,0,0
58,1,1777,0,23,3,34,19.22537972,0,0,0
36,0,17676,2,18,5,24,24.38,0,0,0
58,2,909,0,20,5,30,22.25593036,1,0,0
59,1,1255,0,8,4,32,17.87687235,1,0,0
58,0,8486,2,27,5,22,17.32336396,0,0,0
59,0,15152,0,23,3,25,37.19513853,0,0,0
59,0,4556,0,6,3,22,28.04900816,0,0,0
58,2,13382,0,19,5,31,38.13786178,0,0,0
58,2,3458,0,12,7,18,14.03817245,0,0,0
58,0,6360,0,18,5,13,13.14995168,0,0,0
58,0,9936,0,33,5,25,30.63199905,0,0,0
59,1,10421,0,12,7,14,23.6084646,0,0,0
36,1,17406,0,15,7,27,14.37575675,0,0,0
59,1,1198,0,14,6,30,14.89370177,1,0,0
36,1,1349,2,28,6,27,28.25885196,0,0,0
59,0,14253,0,9,4,28,30.63621841,0,0,0
59,1,18742,0,19,7,23,35.9011911,0,0,0
58,0,7608,0,18,6,20,22.78125369,0,0,0
59,2,2691,0,24,4,20,19.13747986,1,0,0
58,2,16286,0,17,6,25,27.3806809,1,0,0
36,1,2405,0,9,5,31,31.52889844,0,0,0
59,1,7765,0,22,6,13,23.14043401,0,0,0
59,0,1827,0,20,5,24,24.09512874,0,0,0
59,2,12748,0,7,7,20,16.33548003,0,0,0
59,0,1124,0,19,6,28,19.78667726,0,0,0
58,0,14228,0,20,5,15,14.57189522,0,0,0
59,1,13995,0,21,6,29,21.10925065,1,0,0
59,0,11219,0,20,2,16,35.69914195,2,0,0
60,2,1931,0,19,6,14,18.66436193,0,0,0
59,1,2599,0,18,3,28,11.37350164,0,0,0
59,1,17380,0,35,5,31,27.89888698,0,0,0
36,1,17288,1,38,7,35,15.08,0,0,0
58,1,2831,0,22,7,21,16.9756417,0,0,0
36,0,18725,2,21,4,19,23.46,0,0,0
58,0,750,0,10,6,31,22.90472041,0,0,0
58,2,6962,0,39,6,34,17.77778474,0,0,0
59,1,3656,0,10,5,27,30.78946704,0,0,0
60,1,20655,0,15,5,23,9.3,0,0,0
58,1,266,0,11,4,14,20.52086128,0,0,0
58,1,2412,1,21,6,25,25.98972537,0,0,0
58,1,31186,0,15,5,26,20.71029078,0,0,0
36,1,2254,2,30,1,3,22.09,1,0,0
58,0,3808,0,12,6,26,25.0557711,0,0,0
59,0,8941,0,24,3,6,14.77291829,0,0,0
58,0,11655,0,24,3,20,17.21668157,1,0,0
59,1,20343,1,17,5,26,26.622719,0,0,0
59,1,659,0,9,6,31,19.191256,0,0,0
59,1,7757,0,25,6,1,10.84266777,0,0,0
59,0,2870,0,13,7,14,23.31760943,1,0,0
58,0,3567,0,10,6,11,20.63119913,1,0,0
59,1,5527,2,19,7,16,33.6830913,0,0,0
59,0,22724,0,11,3,16,38.31782161,0,0,0
59,0,21659,0,24,6,11,34.71504694,2,0,0
59,1,3224,0,23,7,16,30.72535444,0,0,0
59,0,15922,0,28,3,23,37.80535148,0,0,0
58,0,3390,0,30,6,31,21.39335693,0,0,0
59,0,6289,0,15,5,22,18.26156718,0,0,0
59,0,9229,0,11,5,24,13.88567638,0,0,0
59,1,427,0,9,6,17,21.83841886,0,0,0
58,0,4632,0,24,5,3,29.01547016,0,0,0
59,2,4095,0,10,5,29,18.99824377,0,0,0
59,0,6814,0,21,6,12,16.70786654,0,0,0
59,1,10672,0,13,3,22,25.0093826,0,0,0
59,2,2096,2,17,7,31,14.46914143,1,0,0
58,0,13013,0,9,4,24,16.78908665,0,0,0
58,1,29435,0,13,6,16,34.11757253,0,0,0
59,1,5763,0,19,6,23,13.36562178,0,0,0
58,1,4766,0,35,4,16,6.3517647,0,0,0
58,1,9872,0,24,7,14,12.09310696,0,0,0
59,1,16723,0,10,5,14,15.66020215,0,0,0
59,0,4891,0,19,4,29,20.54908555,0,0,0
60,1,2845,0,18,5,18,26.63556914,1,0,0
59,1,7855,0,17,6,17,22.34272141,0,0,0
59,2,1901,0,7,6,13,5.97751074,1,0,0
58,0,7660,0,20,4,31,34.55399982,0,0,0
59,1,288,0,41,5,23,20.61235561,0,0,0
59,1,10309,2,27,5,22,10.96893312,1,0,0
58,0,290,0,26,5,16,28.11980034,0,0,0
59,1,21281,0,8,5,33,18.14750941,1,0,0
59,1,7135,0,17,4,25,38.82268164,0,0,0
59,2,275,0,22,6,20,33.6491174,0,0,0
59,0,3012,0,29,6,18,33.37065026,0,0,0
59,1,6959,0,23,7,31,28.95044727,0,0,0
59,1,1678,0,8,5,19,36.47244674,0,0,0
58,1,12275,0,25,3,29,35.13539774,0,0,0
59,1,4345,0,26,3,23,33.33824351,2,0,0
59,1,2493,0,10,6,32,13.51388125,0,0,0
58,1,6192,0,16,7,22,15.8627807,0,0,0
36,0,9016,0,17,5,21,8.25,0,0,0
59,1,4860,1,13,5,32,30.62573962,0,0,0
59,1,13086,0,27,7,25,34.60338574,0,0,0
59,0,3208,0,5,5,27,17.44686137,0,0,0
36,2,42422,1,21,6,29,28.64,3,0,0
59,1,8589,0,12,6,31,32.83333293,0,0,0
59,1,2058,0,11,6,21,19.06196916,0,0,0
59,0,2056,0,10,3,32,17.29182362,0,0,0
59,1,10778,3,34,5,7,39.21004358,0,0,0
59,0,2044,0,32,2,30,7.808090852,1,0,0
59,0,3803,0,17,5,24,14.92120784,0,0,0
59,1,1896,0,10,6,30,25.36588134,0,0,0
59,0,1075,0,26,6,25,18.30289478,0,0,0
60,2,5655,0,23,3,24,33.97468418,0,0,0
59,0,4151,0,7,6,29,28.23834238,2,0,0
60,0,1987,3,18,5,35,35.94043677,0,0,0
58,0,8768,0,11,6,29,22.507101,0,0,0
59,0,9384,0,20,5,35,12.92740149,0,0,0
58,1,2053,0,17,6,31,27.87946818,0,0,0
59,1,14951,0,32,5,15,23.01497888,0,0,0
58,1,10402,0,23,3,30,30.50695034,0,0,0
58,0,13645,0,20,5,22,29.9637353,0,0,0
59,0,7629,0,24,4,26,10.28876568,1,0,0
59,0,495,2,18,6,17,15.82567301,0,0,0
58,1,8451,0,32,6,21,11.4137857,0,0,0
36,0,28621,1,33,5,24,23.18,0,0,0
59,1,8002,0,16,6,27,21.67414088,1,0,0
36,1,5516,0,40,6,10,25.52629328,0,0,0
58,1,16370,0,22,6,15,37.79436907,0,0,0
59,1,1060,0,19,6,13,20.69481893,0,0,0
58,0,2588,0,4,6,31,24.08138986,0,0,0
59,0,550,0,5,7,10,22.58582783,1,0,0
59,1,1216,2,13,5,29,31.36860932,0,0,0
59,0,2488,0,22,4,29,19.19002025,0,0,0
59,0,6477,0,5,4,31,7.686201974,0,0,0
59,1,9992,0,14,6,29,22.59515042,0,0,0
59,1,14236,0,22,7,20,23.91549669,0,0,0
59,1,9205,0,16,5,27,8.755799195,0,0,0
59,0,2652,0,16,5,30,17.23655958,0,0,0
58,0,3491,0,13,7,21,32.56795652,1,0,0
59,1,5984,0,14,7,33,30.95170384,1,1,0
58,0,1174,0,19,3,28,18.02020115,0,0,0
59,0,7018,0,18,7,22,20.89988475,0,0,0
59,0,8082,0,21,5,28,18.1101402,0,0,0
59,0,17965,0,17,7,10,35.48523312,0,0,0
60,1,29987,1,38,4,17,28.86,0,0,0
59,2,5011,0,10,3,25,29.86741127,0,0,0
58,1,8052,0,24,6,6,14.73214059,0,0,0
58,0,9752,0,17,6,26,36.76064379,2,0,0
59,1,4450,0,14,5,28,34.28833031,1,0,0
59,1,10900,0,4,6,29,32.46279452,1,0,0
58,1,9840,0,13,7,25,16.97041817,1,0,0
59,0,1381,0,22,4,26,29.75512103,0,0,0
59,1,11308,0,14,5,14,13.07963163,0,0,0
59,0,470,0,31,6,30,18.05612449,0,0,0
58,1,7597,0,13,3,27,16.9344676,0,0,0
58,0,3849,0,20,5,25,35.05368769,1,0,0
59,0,4299,0,24,6,29,13.99504203,1,0,0
58,0,16067,0,14,7,20,28.47891964,0,0,0
59,1,20231,0,42,3,6,31.61006811,1,0,0
36,1,22792,1,40,4,20,31.23,5,0,0
58,0,3911,0,40,5,33,28.36476133,0,0,0
59,0,8918,0,18,6,18,18.84794523,2,0,0
59,1,3169,0,10,2,29,10.48857454,1,0,0
59,1,849,0,23,7,33,18.76655742,0,0,0
59,1,9618,0,9,6,25,38.23043014,0,0,0
59,1,5078,0,22,6,27,26.38810664,0,0,0
59,1,7308,2,30,2,11,11.37313864,2,0,0
59,2,3030,0,22,3,35,11.35222739,0,0,0
58,0,3746,0,22,5,19,13.62790496,0,0,0
59,1,7191,0,17,5,12,30.53651233,0,0,0
59,0,3260,2,17,7,21,31.09077636,1,0,0
58,1,12979,0,10,3,25,17.22853275,0,0,0
58,2,1570,0,13,5,18,8.863545334,2,0,0
36,2,6449,0,18,4,32,33.94279981,1,0,0
59,1,7772,0,17,6,16,16.95138849,1,0,0
59,1,147,0,7,6,18,23.37587531,0,0,0
58,0,3322,0,20,7,12,39.2689899,0,0,0
59,0,3571,0,8,5,16,38.56214502,0,0,0
59,0,6004,0,25,5,28,17.91633877,1,0,0
58,2,2142,0,18,6,34,32.25278196,7,0,0
36,1,6287,0,17,4,28,37.3403004,0,0,0
58,0,1578,0,9,5,20,10.12073035,0,0,0
36,0,2484,1,28,6,30,2.21,0,0,0
59,0,4840,0,19,6,14,25.48142656,1,0,0
59,1,1426,1,37,4,13,27.12942248,0,0,0
58,0,4745,0,29,5,14,22.87050995,1,0,0
58,1,580,0,10,6,34,18.130489,0,0,0
60,0,13049,0,7,5,25,13.17,0,0,0
59,1,330,0,18,5,24,10.4564007,0,0,0
58,1,609,0,9,6,24,14.64849939,2,0,0
58,0,4659,1,13,5,32,35.07146367,0,0,0
59,0,8433,0,37,4,27,26.52235883,0,0,0
58,0,8806,0,23,5,32,29.89668644,0,0,0
59,0,7692,0,31,3,15,33.6865192,0,0,0
59,2,19444,0,14,1,24,21.36782905,0,0,0
59,0,3921,0,10,6,28,29.34106122,0,0,0
59,0,11105,0,17,5,16,30.64711803,0,0,0
59,1,31069,0,8,5,9,39.46700035,1,0,0
59,1,15985,0,5,2,28,23.83807605,0,0,0
58,0,7152,1,7,5,10,35.67794532,0,0,0
59,0,4598,0,14,4,9,19.77479635,0,0,0
58,1,6063,0,17,5,20,11.72844493,0,0,0
59,0,4818,0,23,7,21,6.700231135,0,0,0
59,2,25909,0,16,7,30,18.64852489,0,0,0
36,1,304,0,19,5,16,28.63922443,0,0,0
58,1,18731,0,7,5,30,32.92947239,0,0,0
58,1,13249,0,22,3,27,25.22116466,0,0,0
60,1,5013,0,20,6,27,8.84,0,0,0
59,1,8686,0,32,4,35,24.93402528,0,0,0
59,1,23638,0,27,6,20,8.618510009,0,0,0
58,1,823,0,12,2,14,12.70548028,1,0,0
58,1,11041,0,10,4,18,15.82146437,0,0,0
59,1,185,2,22,6,31,18.83141825,0,0,0
59,0,6478,0,6,5,27,18.34645743,0,0,0
59,1,5993,0,29,7,21,7.735159971,0,0,0
58,1,9295,0,7,6,27,23.29044388,0,0,0
60,0,3569,3,19,4,17,2.2,1,0,0
59,0,5253,0,19,2,20,30.72565139,0,0,0
59,1,1808,0,17,5,31,36.53978874,2,0,0
59,1,1006,0,17,5,33,21.3107581,0,0,0
58,0,15735,0,17,6,30,13.19531353,0,0,0
59,1,717,0,32,5,12,11.28266494,0,0,0
59,1,6962,1,4,3,27,17.56824101,1,0,0
59,1,15327,0,17,5,17,26.34348431,0,0,0
58,0,947,0,4,5,23,31.07506546,0,0,0
59,1,2607,0,18,4,29,35.03453328,0,0,0
59,0,5679,3,28,3,14,15.59315282,0,0,0
59,0,18624,0,23,5,16,28.0337474,1,0,0
60,2,30011,1,30,3,14,38.5,0,0,0
59,1,1071,0,14,5,30,24.22506644,0,0,0
59,1,5988,0,23,6,21,35.91664064,0,0,0
59,1,1227,0,24,5,13,34.72867768,0,0,0
58,1,1370,0,16,6,20,21.61156182,0,0,0
58,1,19512,0,8,1,20,17.55375793,0,0,0
58,0,7120,0,35,7,28,32.42856042,3,0,0
36,1,1291,1,23,4,20,11.13,0,0,0
60,0,3303,0,10,5,30,19.95125318,0,0,0
58,1,3993,0,31,7,23,33.59613948,0,0,0
59,1,2099,0,19,6,26,24.1304771,1,0,0
59,1,9215,0,18,4,9,26.24223563,1,0,0
60,0,21393,0,10,4,19,10.14,0,0,0
59,1,1155,1,15,6,32,37.52448327,0,0,0
60,1,34354,1,28,4,18,23.97,1,0,0
59,0,1211,0,26,7,24,29.11600993,0,0,0
59,0,26021,0,12,5,11,35.20551304,0,0,0
58,1,11370,0,21,4,25,10.19137535,0,0,0
58,1,7385,0,8,5,17,10.32228887,0,0,0
59,0,8981,0,39,5,22,15.06775136,0,0,0
60,1,13724,0,25,4,16,25.13,0,0,0
59,1,5250,0,19,6,28,17.75366986,1,0,0
59,1,22965,0,13,7,22,34.89450513,0,0,0
59,1,682,0,25,5,27,31.79303708,2,0,0
59,0,1510,0,10,5,33,25.00078606,0,0,0
58,1,1302,0,15,6,25,31.14168376,0,0,0
58,1,8623,0,29,5,8,18.93389166,1,0,0
59,1,4380,0,28,4,34,19.14777115,0,0,0
59,1,8208,0,6,5,20,29.97334376,0,0,0
59,0,4146,0,44,5,32,39.33407591,0,0,0
58,1,2412,0,17,6,25,15.9104365,1,0,0
58,1,1070,0,16,5,10,27.4235463,0,0,0
58,2,10806,0,20,6,4,28.54688567,0,0,0
59,0,11588,0,23,4,30,15.10268252,1,0,0
59,0,16462,0,20,3,13,31.50970719,0,0,0
59,1,17425,0,5,5,27,10.99530673,1,0,0
58,1,12686,0,7,4,23,29.24155794,0,0,0
59,1,2220,0,11,4,16,27.50882624,0,0,0
59,0,2237,1,19,6,33,33.51137925,0,0,0
59,1,9715,0,14,7,33,35.22909455,1,0,0
60,0,7845,0,20,5,31,35.69322106,0,0,0
58,1,8496,0,11,6,23,13.52441441,1,0,0
59,2,8148,0,17,5,10,7.853384189,0,0,0
59,1,3217,0,17,5,24,37.94690794,0,0,0
59,1,5090,0,20,2,29,17.41821761,0,0,0
59,1,5807,0,10,7,16,25.21830885,0,0,0
60,1,8016,1,10,3,12,18.25,0,0,0
59,0,6369,0,25,5,25,29.60810915,0,0,0
59,1,12288,0,5,5,32,20.68795747,0,0,0
59,0,4027,0,22,6,24,23.5707627,1,0,0
60,1,7921,0,24,6,28,20.20025141,1,0,0
58,2,481,0,19,7,12,33.97537601,0,0,0
58,1,9231,0,29,7,9,11.66728267,0,0,0
58,1,723,0,32,7,28,25.1077347,1,0,0
59,1,4569,0,22,6,16,37.94959335,0,0,0
59,1,1457,0,22,4,25,28.77708039,0,0,0
59,1,137,0,16,5,9,13.77258244,0,0,0
58,1,2947,0,18,7,31,31.98300291,0,0,0
58,1,11373,0,26,6,27,27.74150094,0,0,0
59,1,9026,0,31,5,33,35.07546506,0,0,0
58,1,8469,0,4,3,21,28.43116034,0,0,0
59,1,3795,0,16,6,26,23.392194,0,0,0
59,0,8796,0,6,6,15,11.04269341,0,0,0
59,1,4222,0,25,7,17,29.52847788,0,0,0
59,1,4584,0,24,5,27,18.80757762,0,0,0
60,1,17221,1,19,4,17,14.61,2,0,0
59,0,16758,0,20,3,32,19.91763804,1,0,0
59,1,10424,0,21,4,34,33.75037124,0,0,0
58,0,17845,0,9,1,27,17.20590831,0,0,0
59,0,7683,0,18,5,18,29.64319439,0,0,0
59,1,35544,0,18,3,19,26.30741465,3,0,0
59,1,6731,0,18,7,28,12.45692825,0,0,0
58,1,9314,0,16,7,20,36.10651656,0,1,0
59,2,14997,0,4,6,25,16.84577694,1,0,0
59,0,13655,1,18,4,13,7.252003168,1,0,0
59,1,4936,0,29,5,20,25.19756043,0,0,0
59,0,10347,0,16,6,28,22.93989917,0,0,0
58,1,5645,0,7,6,26,24.69931494,0,0,0
58,1,1105,0,27,4,31,38.33253206,0,0,0
36,0,4904,2,13,4,19,12.11,0,0,0
58,0,3284,0,12,4,28,17.97037739,0,0,0
59,2,117,0,20,5,27,25.38369903,0,0,0
60,1,89511,1,48,6,28,18.19,2,0,0
59,0,8659,0,6,6,10,18.3821879,1,0,0
58,1,8438,0,37,7,14,24.23384307,0,0,0
36,1,10023,1,22,4,8,31.2297403,1,0,0
59,1,2896,0,8,7,30,28.28079548,0,0,0
36,2,8049,0,43,7,31,27.22,1,0,0
59,0,23775,0,8,5,28,10.11993376,0,0,0
36,0,0,0,37,6,27,26.17,0,0,0
36,1,7272,0,14,7,32,7.14,0,0,0
59,1,5679,0,16,5,35,9.516594086,1,0,0
59,1,19114,0,10,5,16,18.06504934,0,0,0
59,1,2117,0,16,7,26,34.5960944,0,0,0
59,0,4958,0,16,6,22,23.77321563,0,0,0
59,0,32917,0,15,6,29,32.32474266,0,0,0
58,1,10956,0,13,6,22,16.33085709,1,0,0
59,0,3059,0,23,7,19,29.08947792,0,0,0
59,2,13589,0,7,5,27,18.45745914,0,0,0
59,2,8308,0,8,3,17,12.92023171,1,0,0
59,1,4805,0,18,6,17,19.57628937,0,0,0
58,2,2899,0,22,7,28,23.0614852,0,0,0
59,0,1512,1,15,5,27,22.56311298,1,0,0
59,2,29174,1,42,3,29,18.47434953,0,0,0
58,0,4064,0,23,7,28,37.00460272,0,0,0
59,0,14671,0,10,5,34,17.03737843,0,0,0
58,1,6612,0,10,6,32,13.40076211,0,0,0
59,1,3290,0,14,7,29,22.89480883,0,0,0
58,1,7879,0,9,3,27,28.05980162,0,0,0
59,1,4936,2,15,7,31,16.85925862,0,0,0
58,1,3840,0,14,7,18,31.55254224,0,0,0
60,2,13780,0,17,3,12,25.25,0,0,0
58,1,2549,0,11,5,2,33.8611359,0,0,0
36,0,10524,0,21,5,21,11.04,0,0,0
36,0,14219,1,24,4,19,28.55450446,0,0,0
59,0,1854,0,16,6,27,16.28605331,0,0,0
58,1,5976,0,30,7,25,10.50964736,0,0,0
59,1,2607,1,19,5,27,16.12915594,0,0,0
59,0,105,2,14,5,32,35.49401862,0,0,0
58,1,10277,0,11,7,9,21.41434852,0,0,0
59,2,4831,0,28,7,27,16.01636672,0,0,0
59,0,3829,0,21,7,31,27.65639912,0,0,0
58,0,36787,0,4,3,29,24.52263405,1,0,0
58,1,3713,0,24,5,5,16.22731279,0,0,0
59,2,7474,0,16,5,20,24.04855753,1,0,0
59,1,6585,0,21,5,23,36.11777393,0,0,0
36,0,10189,1,13,5,24,32.7,0,0,0
59,0,12438,0,15,2,23,14.45181174,0,0,0
59,0,1287,3,4,5,29,24.1130533,1,0,0
59,1,182,0,17,5,25,11.303485,0,0,0
36,1,145,0,4,5,31,18.74185428,0,0,0
58,1,539,0,20,6,28,23.3015247,0,0,0
59,0,2414,0,21,6,13,15.69569276,1,0,0
59,1,18601,0,22,3,7,13.11173996,0,0,0
59,1,21394,0,17,5,25,18.5155087,1,0,0
60,1,10178,0,21,5,25,19.37496128,0,0,0
59,1,49293,0,21,6,7,23.0750169,0,0,0
59,0,35558,0,16,5,23,16.30907264,1,0,0
59,0,63,1,17,5,30,27.11328169,0,0,0
59,0,6665,0,16,7,6,26.59472505,0,0,0
59,1,1855,0,18,6,17,28.44051441,2,0,0
60,0,4477,0,28,7,23,17.97748348,0,0,0
59,1,14250,0,21,7,17,37.88717613,0,0,0
59,0,6069,0,17,4,33,13.60354506,0,0,0
58,1,32963,0,14,6,31,26.7465061,0,0,0
59,0,5198,0,24,6,32,21.93026771,0,0,0
59,1,3143,0,7,6,24,15.65108651,0,0,0
58,1,4476,0,24,6,21,36.72085845,0,0,0
58,0,3893,1,20,5,21,35.03883061,1,0,0
59,1,49006,0,17,5,24,38.02706231,0,0,0
59,0,9270,0,26,4,28,12.76128497,0,0,0
58,1,12247,0,33,5,27,35.88692915,1,0,0
36,1,5222,0,23,7,27,25.05008789,0,0,0
58,0,6656,0,7,3,26,30.75063062,3,0,0
59,2,831,2,7,7,34,19.03203667,1,0,0
36,0,23030,0,39,7,31,22.49,0,0,0
58,0,133,0,10,5,21,12.60602152,0,0,0
59,1,4001,0,42,7,31,14.17030118,0,0,0
58,0,2988,0,16,3,31,26.82962101,0,0,0
58,1,12037,0,18,6,24,19.9457,0,0,0
58,2,4976,0,28,6,30,24.89656986,0,0,0
58,1,27311,0,15,6,15,10.20563055,0,0,0
58,0,9521,0,27,6,24,14.00864356,1,0,0
59,1,4407,0,15,6,31,33.72824185,1,0,0
59,1,1963,1,22,3,34,6.259031271,0,0,0
58,1,21236,3,5,3,24,17.89327126,1,0,0
59,2,8281,2,18,7,29,18.09137527,2,0,0
59,1,9297,1,13,5,21,38.81008759,0,0,0
58,1,3509,0,19,7,18,8.50083259,3,0,0
58,0,750,0,29,5,30,39.13963705,1,0,0
58,2,782,0,16,3,10,21.40313804,0,0,0
36,0,9149,1,16,6,30,12.06,0,0,0
36,0,27663,0,12,7,32,8.17,0,0,0
58,1,6652,0,8,6,26,38.67381604,0,0,0
36,2,8673,0,14,5,24,6.04,1,0,0
59,0,3450,1,30,5,30,30.96914778,0,0,0
58,1,4611,0,12,5,14,12.8416136,2,0,0
58,1,4010,1,6,5,32,25.41831484,0,0,0
59,0,14754,1,12,3,29,20.22649775,1,0,0
59,0,18799,0,31,7,25,15.06456859,1,0,0
58,1,164,0,15,3,25,23.4501019,0,0,0
58,1,4120,0,18,4,34,21.65552032,2,0,0
59,1,1539,0,18,7,21,33.70426182,0,0,0
58,1,5825,0,18,5,21,11.23238629,0,0,0
59,0,4512,0,31,7,7,12.77246428,1,0,0
59,1,4583,0,27,2,29,21.6790639,0,0,0
59,1,1893,2,35,7,20,16.74462146,0,0,0
58,2,28032,0,16,4,30,24.62628687,1,0,0
58,0,7527,0,18,5,29,12.28941847,0,0,0
59,1,8421,0,11,3,21,10.7322844,0,0,0
59,1,1505,0,34,4,35,19.23085353,0,0,0
58,1,1698,0,18,7,21,27.74396179,1,0,0
58,1,2340,0,17,4,35,24.20681047,1,0,0
36,1,7315,0,10,5,17,21.47090364,0,0,0
58,1,3749,0,37,7,16,26.37331655,0,0,0
36,1,28953,0,23,6,27,30.74,0,0,0
58,0,1845,0,17,7,32,20.68079919,0,0,0
59,1,6544,0,16,4,20,20.25336541,0,0,0
58,2,1237,0,13,3,26,12.76155973,0,0,0
59,0,7413,0,32,5,30,16.23855052,0,0,0
59,1,30080,1,39,5,22,30.91646866,0,0,0
58,0,3033,2,18,4,31,13.9191735,0,0,0
58,0,9398,1,5,6,25,31.21424723,0,0,0
59,0,11948,0,16,4,34,22.46871754,0,0,0
58,1,11921,0,20,5,18,34.63269576,0,0,0
58,1,3200,2,15,5,26,11.59190471,0,0,0
58,0,12957,0,5,5,13,12.03489275,0,0,0
59,1,207,0,21,7,28,36.11750799,0,0,0
36,1,320,0,18,6,32,17.69216375,0,0,0
59,2,862,0,22,4,15,24.1377243,0,0,0
59,1,1583,0,14,5,15,37.4201379,0,0,0
59,1,2614,0,9,6,33,14.21772745,1,0,0
59,0,9158,0,15,6,17,31.83576826,1,0,0
58,1,13119,0,11,6,23,32.45883437,0,0,0
59,1,270,0,33,6,21,35.4584771,0,0,0
59,0,2182,0,27,3,27,11.83050181,0,0,0
59,1,2413,0,32,6,31,24.36914308,0,0,0
59,1,1546,0,27,6,24,19.53302467,0,0,0
58,1,4943,0,14,3,18,22.7938015,0,0,0
58,2,3942,0,28,7,16,37.26185384,0,0,0
